id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,xaxis,yaxis,n,own,coli
26759283,Boston Commons Condos 1BD 1,8534462,Nadia,,Downtown,42.35232769,-71.0646821,Entire home/apt,250,2,2,8/9/18,0.97,23,260,,,23,1,1
26772307,(22) Great room with AC,68367007,Euphy,,East Boston,42.38808451,-71.00803784,Private room,65,1,7,8/30/18,3.56,11,88,,,11,1,1
26775922,Cozy one room in Heart of South End,16612829,Oliver,,South End,42.34384854,-71.07050399,Private room,700,1,0,,,1,365,,,1,0,1
26778454,END OF SUMMER PRICES! JP One Bedroom Sleeps 5,43613912,Drew,,Jamaica Plain,42.30617294,-71.10548748,Entire home/apt,125,2,2,9/8/18,2,5,0,,,5,0,1
26778714,Restaurant Row Retreat,5430185,Laura,,South End,42.34361325,-71.07353319,Entire home/apt,170,90,0,,,7,257,,,7,0,1
26782638,Medical Longwood Jamaica Plain 1 Bedroom Apartment,155757796,Sara,,Jamaica Plain,42.32849253,-71.11252595,Entire home/apt,199,3,1,,,1,295,,,1,0,1
26783190,East Boston - Jeffries Point  Entire Guest Suite,25545738,Cynthia,,East Boston,42.36562042,-71.03179859,Entire home/apt,120,2,6,9/3/18,3.27,1,5,,,1,0,1
26786129,TOP Floor 2 Bd w/Elevator & Views on Freedom Trail,133896701,David,,North End,42.36282719,-71.05464399,Entire home/apt,275,2,16,9/12/18,7.74,4,50,,,4,0,1
26786953,Stunning Boston Waterfront Escape (entire unit),87497249,Gabriella,,East Boston,42.36358307,-71.03077926,Entire home/apt,250,7,1,8/15/18,1,1,9,,,1,0,1
26787311,Goodwater Inn,189401481,Donalyn,,Dorchester,42.29658365,-71.08252939,Private room,50,1,24,9/5/18,11.25,3,60,,,3,0,1
26787436,"Nice Room w/ Queen bed, Walk to Red Line T",43544288,Susan,,Dorchester,42.28264237,-71.07096571,Private room,49,1,6,9/8/18,2.81,12,347,,,12,1,1
26811488,Fenway Park Apartment,201616397,Andrea,,Fenway,42.34597413,-71.09223336,Private room,75,1,0,,,1,51,,,1,0,1
26813765,3 Bedroom Bi-Level,48494513,Inn Boston,,Back Bay,42.35518802,-71.07300459,Entire home/apt,499,2,0,,,35,271,,,35,1,1
26828892,Shelly's Place 4,139072570,Lance And Shelly,,East Boston,42.38241186,-71.02251243,Private room,70,1,21,9/8/18,10.68,4,4,,,4,0,1
26832145,Convention Center Convenience - 2BR -Beats a Hotel,174069518,Eric,,South Boston Waterfront,42.34939937,-71.04815272,Entire home/apt,450,1,1,8/5/18,0.73,3,25,,,3,0,1
26832651,BU Apartment,189195429,Qi,,Allston,42.35449011,-71.12391242,Private room,99,1,0,,,1,0,,,1,0,1
26834482,"(211-32) Fenway Studio, walk to everything!",21184200,Paige,,Longwood Medical Area,42.34060832,-71.10136751,Entire home/apt,99,1,3,8/30/18,1.84,43,133,,,43,1,1
26835422,The Best Private Bedroom Above Boston!,174069518,Eric,,South Boston Waterfront,42.34956901,-71.04926369,Private room,200,1,16,9/1/18,7.87,3,25,,,3,0,1
26835473,Magnificent 1BR Apartment at Mass General!,163251048,Jen,,West End,42.36502374,-71.06859608,Entire home/apt,249,3,0,,,52,363,,,52,1,1
26847026,Spacious & Elegant Boston Apartment,196695287,Mina,,Dorchester,42.30410539,-71.06481835,Entire home/apt,250,2,0,,,6,345,,,6,0,1
26849307,Apartment near transit/free parking/self check-in,201935605,Sherwin,,Hyde Park,42.25047724,-71.11603615,Entire home/apt,95,1,15,9/11/18,9.18,5,49,,,5,0,1
26849309,Cozy Fairmount Hill apt near transit/free parking,201935605,Sherwin,,Hyde Park,42.24987115,-71.11754055,Entire home/apt,95,1,15,9/9/18,9.78,5,46,,,5,0,1
<<<<<<< HEAD
26868598,Two bedroom thatŠ—Ès great for a family with kids!,163359051,Chad,,Brighton,42.3416544,-71.14830807,Entire home/apt,225,4,1,7/24/18,0.57,1,0,,,1,0,1
=======
26868598,Two bedroom thatäó»s great for a family with kids!,163359051,Chad,,Brighton,42.3416544,-71.14830807,Entire home/apt,225,4,1,7/24/18,0.57,1,0,,,1,0,1
>>>>>>> 96a614d950019bf296eeb2bb9b1f26d6baa408be
26872482,Private Room in Beatown Landing,90113276,Jim,,South Boston,42.3372887,-71.04615084,Private room,100,1,1,8/5/18,0.73,3,314,,,3,0,1
26878627,Luxury Cozy Apartment in Boston,180797333,Natalie,,Back Bay,42.3460214,-71.08611427,Private room,249,1,0,,,1,0,,,1,0,1
26879063,Boston Apartment,31891783,Aly,,East Boston,42.36961901,-71.03732967,Entire home/apt,111,3,0,,,1,0,,,1,0,1
26885536,Backbay/Downtown studio sized space for Females,25911903,Esha,,Back Bay,42.3431904,-71.08216683,Private room,55,3,4,8/26/18,2.55,1,89,,,1,0,1
<<<<<<< HEAD
26893347,Vera Room (Free Private Parking),202301643,K’_bra,,South Boston,42.32999844,-71.0586319,Private room,80,1,1,9/9/18,1,2,172,,,2,0,1
26893801,Art Room  (1 min Red Line -Andrew Subway Station ),202301643,K’_bra,,South Boston,42.33137795,-71.05695693,Private room,65,1,2,9/11/18,2,2,306,,,2,0,1
=======
26893347,Vera Room (Free Private Parking),202301643,Kí_bra,,South Boston,42.32999844,-71.0586319,Private room,80,1,1,9/9/18,1,2,172,,,2,0,1
26893801,Art Room  (1 min Red Line -Andrew Subway Station ),202301643,Kí_bra,,South Boston,42.33137795,-71.05695693,Private room,65,1,2,9/11/18,2,2,306,,,2,0,1
>>>>>>> 96a614d950019bf296eeb2bb9b1f26d6baa408be
26894212,Sunny JP Home  - walk to everything!,25546494,Liz,,Jamaica Plain,42.32158523,-71.10985202,Entire home/apt,225,3,3,9/13/18,2.81,1,7,,,1,0,1
26895576,Beautiful/Modern East Boston Home Away from Home,28457780,Jake,,East Boston,42.3792093,-71.03757856,Entire home/apt,300,2,2,9/9/18,1.67,1,323,,,1,0,1
26917042,"WALK to Subway, minutes to Downtown, Park and MGH",37274789,Tim,,Dorchester,42.29146111,-71.06207154,Entire home/apt,145,1,2,8/23/18,2,1,66,,,1,0,1
26921135,"Comfortable, spacious room near rail station",10948916,Ted,,Roslindale,42.28887366,-71.13102693,Private room,41,1,6,9/5/18,3.6,1,28,,,1,0,1
26935221,"Parking only, not a home. Fenway,Longwood,Landmark",3147163,Emmanuel,,Longwood Medical Area,42.34377496,-71.10719681,Entire home/apt,25,1,0,,,1,177,,,1,0,1
26942972,(461-G) Quiet Fenway Studio,21184200,Paige,,Fenway,42.34698745,-71.10518174,Entire home/apt,99,1,5,9/2/18,3.06,43,121,,,43,1,1
26957838,Updated 3 Bedroom Home in Boston with Parking!,114490249,Amara,,Roxbury,42.32026038,-71.07634094,Entire home/apt,150,1,3,9/9/18,2.65,1,2,,,1,0,1
26987642,Sunny Spot on St Botolph! 4,76545076,Taylor,,Back Bay,42.34407003,-71.08115138,Entire home/apt,200,1,5,8/23/18,3.75,25,337,,,25,1,1
26987799,Beautiful Building on Botolph! 8,76545076,Taylor,,Back Bay,42.3461969,-71.07934717,Entire home/apt,220,1,2,8/26/18,1.46,25,340,,,25,1,1
26993230,"Must-see views, large master & private bath!",56834498,Kayla,,South Boston,42.33792241,-71.03928247,Private room,120,3,3,9/12/18,3,1,39,,,1,0,1
26997440,4D - south end/BU Med/NEU/Haynes Convention,41932249,Ann,,Roxbury,42.33694879,-71.07860218,Private room,80,1,10,9/5/18,5.17,13,35,,,13,1,1
27018956,North Guest Room,21348186,Marla,,Dorchester,42.28756342,-71.06168182,Private room,36,14,0,,,6,0,,,6,0,1
27020559,Conservatory,21348186,Marla,,Dorchester,42.28793705,-71.06255915,Private room,36,14,1,8/31/18,1,6,0,,,6,0,1
27046444,Modern Condo in Desirable  Southie Neighborhood!,25606684,Lori,,South Boston,42.33409423,-71.0356983,Entire home/apt,109,6,0,,,1,86,,,1,0,1
27055199,Convenient Brighton Center 1 BR Apartment,185963435,Ki,,Brighton,42.34887505,-71.15790216,Entire home/apt,170,2,8,9/9/18,5.33,1,160,,,1,0,1
<<<<<<< HEAD
27056786,Boston Apartment with Amazing location,136243824,Giovanni G’_khan,,Brighton,42.34185798,-71.14444984,Private room,50,1,13,9/5/18,8.13,1,59,,,1,0,1
=======
27056786,Boston Apartment with Amazing location,136243824,Giovanni Gí_khan,,Brighton,42.34185798,-71.14444984,Private room,50,1,13,9/5/18,8.13,1,59,,,1,0,1
>>>>>>> 96a614d950019bf296eeb2bb9b1f26d6baa408be
27057935,Luxury Flat in Seaport/Near Conv Cent/Downtown,84744174,Paradise,,South Boston Waterfront,42.35115676,-71.04685702,Entire home/apt,199,2,10,9/13/18,6,1,44,,,1,0,1
27059897,1 Bedroom apartment South Boston,36814392,Shannon,,South Boston,42.33137922,-71.0488843,Entire home/apt,200,1,0,,,1,252,,,1,0,1
27074605,SEPTEMBER 1ST STUDENTS are welcome 3 walk to train,156053359,Ken,,Dorchester,42.29107417,-71.06636587,Private room,45,99,0,,,6,24,,,6,0,1
27074857,Cozy and Bright 1.53,78962454,Micah,,Roxbury,42.31829593,-71.08126267,Private room,60,1,8,9/3/18,5.85,30,91,,,30,1,1
27074872,Shared Space for the Social Traveler 1.51R,78962454,Micah,,Roxbury,42.31997108,-71.07990751,Shared room,35,1,8,9/3/18,5.45,30,77,,,30,1,1
27076618,Eat - Sleep - Explore - All newly renovated,117861820,Kevin,,Brighton,42.35752948,-71.14345346,Entire home/apt,240,1,8,9/9/18,4.9,4,53,,,4,0,1
27082052,In-Law apartment-walking distance to Longwood Area,80053882,Sherri,,Jamaica Plain,42.32220854,-71.1150072,Private room,75,2,3,8/11/18,1.7,2,39,,,2,0,1
27092185,1 BR in new house w/rooftop in Allston near HBS,20146191,Julio,,Allston,42.35949921,-71.12815589,Private room,35,20,0,,,2,287,,,2,0,1
27100138,Boston Common Overlooking One Bed Large & Spacious,1118374,Matthew,,Downtown,42.35205852,-71.0658674,Entire home/apt,197,1,10,8/29/18,5.56,41,295,,,41,1,1
27100236,Discounted 4BD2.5Bath House By T/BCEC/DWTN/Seaport,186841899,Xuewei,,South Boston,42.34095898,-71.05129629,Entire home/apt,199,1,13,9/12/18,7.36,1,56,,,1,0,1
27104136,Brand new room with FREE breakfast and parking,188551199,Olga,,Dorchester,42.32607985,-71.05826721,Private room,239,1,6,8/24/18,4.09,7,357,,,7,0,1
27107778,budha's home for you ....enjoy!,57207179,Budha,,Roslindale,42.28388928,-71.13204959,Private room,80,2,0,,,1,72,,,1,0,1
27111557,Cozy bedroom in the heart of Backbay in Boston.,21030492,Akikix,,Back Bay,42.34842839,-71.08846931,Private room,110,1,8,9/2/18,5.71,7,334,,,7,0,1
27112752,2BR Ideally Located Top Floor Brownstone Condo,53212424,Meg_and_J,,Brighton,42.33556665,-71.14955845,Entire home/apt,109,4,0,,,1,124,,,1,0,1
27125054,Cute & Spacious Home in the Heart of Local Boston,25604974,Ngoc-Tran,,Roxbury,42.31593626,-71.07602495,Entire home/apt,148,4,0,,,1,0,,,1,0,1
27125703,South End Luxury Loft,16795449,Manuel,,South End,42.33847883,-71.07094521,Entire home/apt,500,2,0,,,2,46,,,2,0,1
27126754,62 Private & elegant room luxurious house - Boston,21030492,Akikix,,Allston,42.35071192,-71.1339376,Private room,85,1,3,9/2/18,1.88,7,310,,,7,0,1
27127382,"Privet Room Oak Sq BUS 57BC, BU, EF, MIT, Harvard",62336740,Dmitriy,,Brighton,42.34886246,-71.16569646,Private room,79,1,5,8/10/18,3.06,6,54,,,6,0,1
27128200,New room with a great location and FREE breakfast,188551199,Olga,,Dorchester,42.32820527,-71.0598269,Private room,229,1,4,8/19/18,2.86,7,363,,,7,0,1
27129933,1 BR in South End - w/ private patio and entrance!,21407622,Tom,,South End,42.34345129,-71.07530773,Entire home/apt,325,2,2,8/27/18,1.46,2,23,,,2,0,1
27130808,62 Charming & elegant room in the heart of Boston,21030492,Akikix,,Allston,42.35075037,-71.13381909,Private room,85,1,4,8/23/18,2.5,7,349,,,7,0,1
27131795,62 Luxurious & private room in the heart of Boston,21030492,Akikix,,Allston,42.35063243,-71.13312763,Private room,175,1,0,,,7,358,,,7,0,1
27132464,Typical & cozy room in the heart of Boston-Backbay,21030492,Akikix,,Back Bay,42.34882704,-71.08963484,Private room,110,1,2,8/20/18,1.22,7,338,,,7,0,1
27133152,"Beautiful, cozy & private room in Boston!",21030492,Akikix,,Back Bay,42.35039373,-71.08845071,Private room,110,1,4,9/9/18,4,7,321,,,7,0,1
27134793,"Single Room Near Airport, I-93, Silver Line T",42698490,Monica,,Roxbury,42.33009058,-71.08189388,Private room,64,1,11,9/8/18,6.35,1,2,,,1,0,1
27137119,Spacious & sunny room in perfect location - Boston,21030492,Akikix,,Back Bay,42.34903949,-71.08976098,Private room,120,1,6,9/1/18,3.53,7,340,,,7,0,1
27137520,COZY Studio 5min Walk from FENWAY and more.,180713750,Luis,,Fenway,42.34225963,-71.09849252,Entire home/apt,160,1,14,9/9/18,9.55,3,301,,,3,0,1
27140809,The apartment has a sunny bed,201977959,Peter,,West Roxbury,42.27857013,-71.16999814,Private room,210,1,0,,,1,364,,,1,0,1
27150829,NEW- Beautiful downtown Boston high rise apartment,912463,Denise,,West End,42.36271221,-71.06589403,Entire home/apt,295,2,1,8/3/18,0.7,1,39,,,1,0,1
27152264,Dearborn STEM Academy,13499840,Dean,,Roxbury,42.32780417,-71.08124829,Private room,45,150,0,,,1,351,,,1,0,1
27155460,Spacious BR in new house w/rooftop near HBS,20146191,Julio,,Allston,42.35866966,-71.1273885,Private room,35,20,0,,,2,317,,,2,0,1
27158560,Private Room & Bathroom in Beautiful Southie Condo,42530911,Eda,,South Boston,42.33212476,-71.03884946,Private room,128,1,2,9/7/18,1.4,1,125,,,1,0,1
27159656,Broadway New Apartment With Super High Ceilings!,1118374,Matthew,,South Boston,42.33515138,-71.04078295,Entire home/apt,167,1,6,8/24/18,3.4,41,332,,,41,1,1
27163910,Brand NEW Luxe 4 Bed 2 Bath Condo near Downtown,204522484,Adam,,South Boston,42.33912931,-71.05543335,Entire home/apt,284,3,5,8/30/18,3.75,1,302,,,1,0,1
27168524,Classic Boston Brownstone - Walk to Everything,3236168,Von,,South End,42.34653446,-71.07302184,Private room,111,1,12,9/10/18,10,3,31,,,3,0,1
27172096,Welcoming Eco-Friendly Historic Home #1,1091732,Deacon,,Jamaica Plain,42.31059963,-71.11110588,Private room,60,2,14,8/16/18,8.4,2,28,,,2,0,1
27172618,"Simple, cozy room at the Bunker Hill Monument",22664681,Ceri,,Charlestown,42.37808147,-71.06244336,Private room,90,2,8,9/1/18,5.85,1,55,,,1,0,1
27192659,Amazing New Garden Level One Bedroom - North End!,1118374,Matthew,,North End,42.36537802,-71.0567892,Entire home/apt,179,1,0,,,41,345,,,41,1,1
27197821,Cozy Room 2,155919128,Erico,,Dorchester,42.3089209,-71.07934652,Private room,44,1,7,9/9/18,6.18,3,315,,,3,0,1
27203329,"Clean, comfy room with excellent location@3",183805757,Claire,,East Boston,42.36848552,-71.04009771,Private room,81,2,8,9/9/18,6.67,3,110,,,3,0,1
<<<<<<< HEAD
27221105,Private Room on Top floor.  15 min to Boston!,198053735,Sa’Àd,,West Roxbury,42.28545588,-71.16270192,Private room,40,1,4,8/16/18,2.86,1,146,,,1,0,1
=======
27221105,Private Room on Top floor.  15 min to Boston!,198053735,Saí¿d,,West Roxbury,42.28545588,-71.16270192,Private room,40,1,4,8/16/18,2.86,1,146,,,1,0,1
>>>>>>> 96a614d950019bf296eeb2bb9b1f26d6baa408be
27233115,"Close to T stop, no clean fee, 1 Free Parkng Space",53765664,Karen,,Dorchester,42.32158182,-71.05568811,Private room,53,2,8,8/16/18,4.9,1,8,,,1,0,1
27233778,Beautiful Apartment in Boston's Theater District,51701686,Mohammed,,Chinatown,42.35242745,-71.06152984,Entire home/apt,219,2,3,8/22/18,2.37,1,0,,,1,0,1
27236306,Yellow Boston (private bath),33280346,Tes,,Mission Hill,42.33273442,-71.1004663,Private room,67,1,6,8/28/18,4.62,2,151,,,2,0,1
27247231,Comfortable Savin Hill Apartment,29240337,Lexi,,Dorchester,42.3135831,-71.05109488,Private room,100,2,9,9/9/18,6,1,168,,,1,0,1
27255533,[2930-3] Brand New 3BR Near Children's Hospital,25188,Seamless,,Mission Hill,42.33045347,-71.11241567,Entire home/apt,489,4,0,,,24,89,,,24,1,1
27255853,"Cozy, quiet space in Hyde Park MA",205288860,DeeJay,,Hyde Park,42.27047838,-71.10634472,Private room,275,1,1,8/4/18,0.71,1,11,,,1,0,1
27256454,Private & Elegant Room with Double Beds in Boston,196695287,Mina,,Dorchester,42.3034873,-71.06347132,Private room,98,2,6,9/1/18,4.29,6,351,,,6,0,1
27258229,Your South End Oasis with Night/weekend Parking!,37408357,Mark,,South End,42.34426126,-71.07342296,Entire home/apt,200,2,4,9/2/18,3,1,1,,,1,0,1
27261969,Welcoming Eco-Friendly Historic Home #2,1091732,Deacon,,Jamaica Plain,42.31126699,-71.11281821,Private room,80,2,1,7/29/18,0.63,2,28,,,2,0,1
27283837,"Cleveland Circle - Furnished, Quiet - Very Nice",54664198,Stuart,,Brighton,42.33767774,-71.15135874,Private room,48,1,2,9/11/18,2,1,69,,,1,0,1
27288026,The Best Is Yet To Come,92499250,Charlie,,East Boston,42.36890496,-71.0337632,Private room,95,1,3,8/24/18,1.88,14,58,,,14,1,1
27289117,Fly Me To The Moon,92499250,Charlie,,East Boston,42.36862585,-71.03435245,Private room,95,1,5,9/6/18,3.26,14,57,,,14,1,1
27289356,Beautiful Strangers,92499250,Charlie,,East Boston,42.36810809,-71.03362109,Private room,95,1,12,9/3/18,7.66,14,256,,,14,1,1
27289449,East Boston Fairy Tale,92499250,Charlie,,East Boston,42.36979481,-71.03275188,Private room,95,1,6,9/1/18,4.29,14,250,,,14,1,1
27289647,"Couchsurf near south station, downtown boston.",103343595,Mohammed,,Chinatown,42.35162245,-71.05929996,Shared room,70,1,7,8/31/18,6.18,2,49,,,2,0,1
27289809,Couchsurf near south station in downtown boston,103343595,Mohammed,,Downtown,42.35296784,-71.05921605,Shared room,70,1,5,9/7/18,5,2,46,,,2,0,1
27305758,Beautiful Seaport Apartment next to BCEC,53989804,Mo,,South Boston Waterfront,42.34845225,-71.04944813,Entire home/apt,361,2,2,9/3/18,1.62,1,51,,,1,0,1
27308183,Prime location! Heart of Back Bay Studio sleeps 4,205741151,Kai,,Back Bay,42.35327776,-71.07702848,Entire home/apt,209,2,11,9/9/18,7.33,1,152,,,1,0,1
27310987,Stunning 2BR in Back Bay by Sonder,12243051,Sonder,,Back Bay,42.35154119,-71.08812312,Entire home/apt,516,2,0,,,320,213,,,320,1,1
27321488,Comfy Room with Study Space,52870871,Henry,,Roxbury,42.32806154,-71.07720465,Private room,50,4,2,9/1/18,2,2,83,,,2,0,1
27338419,This list is paused.,198483237,Michelle A,,Fenway,42.34410343,-71.08894733,Entire home/apt,65,10,5,8/3/18,3.49,1,17,,,1,0,1
27339519,Sunny and Cozy 2 BR Apartment,202862511,Frank & Delilah,,Roxbury,42.32907145,-71.09646065,Entire home/apt,150,2,9,9/12/18,7.94,1,212,,,1,0,1
27341609,"2 Private Rooms in Shared, Spacious JP home",449295,Dorothy & Seth,,Jamaica Plain,42.3097882,-71.09882251,Private room,100,1,0,,,3,3,,,3,0,1
27352590,Luxury High Rise Penthouse (private bedroom),138984265,Joamil,,South Boston Waterfront,42.35249653,-71.04732911,Private room,300,1,5,9/9/18,5,1,13,,,1,0,1
27360485,Private 1 bedroom condo next to South Bay,192277512,Bharti,,Dorchester,42.32295696,-71.06138688,Private room,200,1,1,8/3/18,0.7,2,46,,,2,0,1
27367206,2 Bedroom South Boston Apartment,56845613,Marissa,,South Boston,42.33793373,-71.04851062,Entire home/apt,194,7,0,,,1,0,,,1,0,1
27367782,Boston Condo,20567181,Jeffrey,,Brighton,42.34702453,-71.1396518,Entire home/apt,1500,3,0,,,1,365,,,1,0,1
27370371,Clarita's Place,148305529,Clara M,,Brighton,42.36018664,-71.14084003,Private room,75,1,7,9/9/18,6,4,353,,,4,0,1
27370560,Clarita's Place,148305529,Clara M,,Brighton,42.35835845,-71.14213661,Private room,75,1,5,9/3/18,3.66,4,351,,,4,0,1
27370693,Clarita's Place,148305529,Clara M,,Brighton,42.3587798,-71.14248824,Private room,75,1,4,9/3/18,4,4,359,,,4,0,1
27371158,Cozy Room 1,155919128,Erico,,Dorchester,42.30679844,-71.08046093,Private room,44,1,10,9/10/18,8.57,3,305,,,3,0,1
27399953,"Bright, Convenient, Cozy Boston House",206491651,Miaosi,,Dorchester,42.32004145,-71.0574161,Entire home/apt,170,1,10,8/26/18,7.89,1,138,,,1,0,1
27404136,Spacious 2 Bedroom right across from Fenway Park,20079643,Alex,,Fenway,42.34485416,-71.09846733,Entire home/apt,295,25,0,,,18,286,,,18,1,1
27425702,[2930-2]New 2BR  Apts.- Near Longwood Medical Area,25188,Seamless,,Mission Hill,42.33233867,-71.11259523,Entire home/apt,389,4,0,,,24,89,,,24,1,1
27428096,North End / Waterfront Condo,75600642,Jeremy,,North End,42.36324254,-71.05366211,Entire home/apt,145,2,1,9/9/18,1,1,2,,,1,0,1
27428142,JP Home - Great for families (Garage parking inc!),13960633,Charles,,Jamaica Plain,42.29880081,-71.11004402,Private room,175,2,1,8/19/18,1,2,9,,,2,0,1
27428655,Boston Commons Apartment,3335426,Kevin,,Back Bay,42.35287554,-71.07202336,Entire home/apt,195,1,0,,,1,44,,,1,0,1
27429577,Secluded Tower Home in Bright Castle,63270976,Peter,,Allston,42.35298586,-71.1407485,Entire home/apt,175,1,5,9/9/18,5,1,49,,,1,0,1
27436859,2B Boston Downtown Shiny 2BR Apt pefect 4 tour/biz,90527363,Haiying,,Chinatown,42.34868154,-71.06101337,Entire home/apt,179,1,0,,,6,283,,,6,0,1
27454767,Private Room in Boston,120404049,Atiba,,Roxbury,42.32995031,-71.08819598,Private room,75,1,2,8/22/18,2,1,0,,,1,0,1
27456651,Private room in Roxbury Condo,201625738,Karla,,Roxbury,42.31646399,-71.09582168,Private room,70,1,3,8/22/18,2.65,1,256,,,1,0,1
27457542,Boston Bluebird Modern 2-BD Next to MBTA Bus & T,95459395,Bluebird,,Mission Hill,42.33153396,-71.11098827,Entire home/apt,499,3,0,,,147,340,,,147,1,1
27459736,"Lux 2BR 1BA Apt w/rooftop deck, gym, WiFi",9419684,Mike,,Mission Hill,42.33099426,-71.11122338,Entire home/apt,199,2,0,,,137,137,,,137,1,1
27459741,"Lux 2BR 1BA Apt w/rooftop deck, gym, WiFi",9419684,Mike,,Mission Hill,42.33087633,-71.11242094,Entire home/apt,199,2,0,,,137,136,,,137,1,1
27459746,"Lux 2BR 1BA Apt w/rooftop deck, gym, WiFi",9419684,Mike,,Mission Hill,42.33042671,-71.11300661,Entire home/apt,199,2,0,,,137,137,,,137,1,1
27459750,"Lux 2BR 1BA Apt w/rooftop deck, gym, WiFi",9419684,Mike,,Mission Hill,42.3310841,-71.11148464,Entire home/apt,199,2,0,,,137,137,,,137,1,1
27460321,"Lux 2BR 1BA Apt w/rooftop deck, gym, WiFi",9419684,Mike,,Mission Hill,42.33226122,-71.11264467,Entire home/apt,199,2,0,,,137,137,,,137,1,1
27461009,"Lux 2BR 2BA Apt w/rooftop deck, gym, WiFi",9419684,Mike,,Mission Hill,42.33033644,-71.11113884,Entire home/apt,199,2,0,,,137,136,,,137,1,1
27461431,"Lux 2BR 2BA Apt w/rooftop deck, gym, WiFi",9419684,Mike,,Mission Hill,42.33245739,-71.11234251,Entire home/apt,199,2,0,,,137,136,,,137,1,1
